"35","DB100-12000 ","12&#733;&times;72 yds ","4 "," 95.00 "," 89.00 "," 85.00 ","98.00","92.00","88.00"
"36","DB100-18000","18&#733;&times;72 yds","1"," 144.00"," 144.00"," 144.00","149.00","149.00","149.00"
"1","BL-24","1.26&#733;","24&#733;"," 3.50"," 3.25","3.75","3.50"
"2","BL-36","1.26&#733;","36&#733;"," 5.25"," 5.00","5.60","5.35"
"3","BL-48","1.26&#733;","48&#733;"," 6.80"," 6.55","7.20","6.95"
"1","CBD00125 ","1&frasl;8&#733; ","1000 "," 43.00 "," 38.00 ","45.00","39.00"
"2","CBD00187 ","3&frasl;16&#733; ","1000 "," 48.00 "," 43.00 ","50.00","45.00"
"3","CBD00250 ","1&frasl;4&#733; ","1000 "," 52.00 "," 48.00 ","54.00","50.00"
"4","CBD00312 ","5&frasl;16&#733; ","1000 "," 58.00 "," 54.00 ","60.00","56.00"
"5","CBD00375 ","3&frasl;8&#733; ","1000 "," 64.00 "," 59.00 ","66.00","61.00"
"6","CBD00437 ","7&frasl;16&#733; ","1000 "," 71.00 "," 64.00 ","73.00","66.00"
"7","CBD00500 ","1&frasl;2&#733; ","1000 "," 77.00 "," 70.00 ","80.00","72.00"
"8","CBD00625 ","5&frasl;8&#733; ","1000 "," 88.00 "," 77.00 ","91.00","80.00"
"9","CBD00750 ","3&frasl;4&#733; ","1000 "," 101.00 "," 91.00 ","105.00","94.00"
"10","CBD00875 ","7&frasl;8&#733; ","500 "," 78.00 "," 71.00 ","81.00","73.00"
"11","CBD01000 ","1&#733; ","500 "," 97.00 "," 86.00 ","100.00","89.00"
"12","CBD01250 ","1-1&frasl;4&#733; ","250 "," 76.00 "," 68.00 ","79.00","70.00"
"13","CBD01500 ","1-1&frasl;2&#733; ","250 "," 101.00 "," 91.00 ","105.00","94.00"
"14","CBD02000 ","2&#733; ","100 "," 70.00 "," 64.00 ","72.00","66.00"
"15","CBD02500","2-1&frasl;2&#733;","100"," 85.00"," 76.00","88.00","79.00"
"1","1280-0500 ","1&frasl;2&#733;&times; 72yds ","72 "," 15.50 "," 14.00 ","16.50","14.50"
"2","1280-0750 ","3&frasl;4&#733;&times; 72yds ","48 "," 21.50 "," 19.00 ","22.50","20.00"
"3","1280-1000 ","1&#733;&times; 72yds ","36 "," 26.00 "," 23.50 ","27.00","24.50"
"4","1280-1500 ","1-1&frasl;2&#733;&times; 72yds ","24 "," 38.00 "," 35.00 ","39.00","36.00"
"5","1280-2000","2&#733;&times; 72yds","24"," 52.00"," 47.00","54.00","49.00"
"1","CLAWHOOK-200 ","0.080&#733; ","2.350&#733; ","25 "," 24.00 "," 22.00 ","26.00","23.00"
"2","CLAWHOOK-300 ","0.120&#733; ","4.750&#733; ","25 "," 27.00 "," 24.00 ","29.00","26.00"
"3","CLAWHOOK-400","0.160&#733;","6.500&#733;","25"," 41.00"," 38.00","44.00","40.00"
"1","PACKINGTAPE - 2000","2&#733;&times;110 yds","36","4.10","3.55","4.25","3.70"
"1","CSC0047 ","0.047 &times; 100 ft "," 30.00 "," 26.00 ","31.00","27.00"
"2","CSC0070 ","0.070 &times; 100 ft "," 31.00 "," 27.00 ","32.00","28.00"
"3","CSC002mm ","2mm 0.078 &times; 100 ft "," 36.00 "," 33.00 ","37.00","34.00"
"4","CSC0093 ","0.093 &times; 100 ft "," 37.00 "," 31.00 ","38.00","32.00"
"5","CSC0103 ","0.103 &times; 100 ft "," 41.00 "," 35.00 ","42.00","36.00"
"6","CSC003mm ","3mm 0.118 &times; 100 ft "," 43.00 "," 36.00 ","45.00","37.00"
"7","CSC0125 ","0.125 &times; 100 ft "," 44.00 "," 37.00 ","46.00","38.00"
"8","CSC0140 ","0.140 &times; 100 ft "," 49.00 "," 40.00 ","51.00","41.00"
"9","CSC0156 ","0.156 &times; 100 ft "," 52.00 "," 47.00 ","54.00","49.00"
"10","CSC0172 ","0.172 &times; 100 ft "," 55.00 "," 50.00 ","57.00","52.00"
"11","CSC0187 ","0.187 &times; 100 ft "," 58.00 "," 52.00 ","60.00","54.00"
"12","CSC0250 ","0.250 &times; 100 ft "," 64.00 "," 58.00 ","66.00","60.00"
"13","CSC0275 ","0.275 &times; 100 ft "," 70.00 "," 63.00 ","72.00","65.00"
"14","CSC0312 ","0.312 &times; 100 ft "," 81.00 "," 70.00 ","84.00","72.00"
"15","CSC0375 ","0.375 &times; 100 ft "," 88.00 "," 79.00 ","91.00","82.00"
"16","CSC0500","0.500 &times; 50 ft"," 93.00"," 91.00","96.00","94.00"
"1","CSP88 ","Clear ","0.015&quot; ","0.062&quot; ","0.625&quot; ","500 "," 33.00 "," 30.00 ","34.00","31.00"
"2","CSP95","Clear","0.020&quot;","0.078&quot;","0.750&quot;","500"," 34.00"," 31.00","35.00","32.00"
"3","CSP97 ","Clear ","0.032&quot; ","0.105&quot; ","0.437&quot; ","1000 "," 49.00 "," 47.00 ","51.00","49.00"
"4","CSP99 ","Clear ","0.032&quot; ","0.125&quot; ","0.625&quot; ","1000 "," 27.00 "," 24.00 ","28.00","25.00"
"5","CSP187XL ","Clear ","0.047&quot; ","0.187&quot; ","2.250&quot; ","100 "," 28.00 "," 25.00 ","29.00","26.00"
"6","CSP216XL ","Clear ","0.047&quot; ","0.219&quot; ","1.500&quot; ","100 "," 28.00 "," 25.00 ","29.00","26.00"
"7","CSP100 ","Clear ","0.062&quot; ","0.125&quot; ","0.625&quot; ","1000 "," 29.00 "," 27.00 ","30.00","28.00"
"8","CSP100GR ","Green ","0.062&quot; ","0.125&quot; ","0.625&quot; ","1000 "," 29.00 "," 27.00 ","30.00","28.00"
"9","CSP101 ","Clear ","0.062&quot; ","0.187&quot; ","0.625&quot; ","1000 "," 31.00 "," 28.00 ","32.00","29.00"
"10","CSP101P ","Pink ","0.062&quot; ","0.187&quot; ","0.625&quot; ","1000 "," 33.00 "," 30.00 ","34.00","31.00"
"11","CSP101XL ","Clear ","0.062&quot; ","0.187&quot; ","0.750&quot; ","1000 "," 37.00 "," 32.00 ","38.00","33.00"
"12","CSP101XLGR ","Green ","0.062&quot; ","0.187&quot; ","0.750&quot; ","1000 "," 37.00 "," 32.00 ","38.00","33.00"
"13","CSP101.5 ","Clear ","0.109&quot; ","0.187&quot; ","0.394&quot; ","1000 "," 33.00 "," 30.00 ","34.00","31.00"
"14","CSP102.3 ","Clear ","0.125&quot; ","0.250&quot; ","0.500&quot; ","1000 "," 61.00 "," 55.00 ","63.00","57.00"
"15","CSP102 ","Clear ","0.125&quot; ","0.250&quot; ","0.750&quot; ","1000 "," 42.00 "," 38.00 ","43.00","39.00"
"16","CSP102BL ","Black ","0.125&quot; ","0.250&quot; ","0.750&quot; ","1000 "," 42.00 "," 38.00 ","43.00","39.00"
"17","CSP102XL ","Clear ","0.125&quot; ","0.250&quot; ","1.000&quot; ","1000 "," 49.00 "," 47.00 ","51.00","49.00"
"18","CSP102XLY ","Yellow ","0.125&quot; ","0.250&quot; ","1.000&quot; ","1000 "," 49.00 "," 47.00 ","51.00","49.00"
"19","CSP103SXL ","Red ","0.157&quot; ","0.315&quot; ","0.787&quot; ","1000 "," 76.00 "," 70.00 ","79.00","72.00"
"20","CSP103 ","Clear ","0.187&quot; ","0.344&quot; ","0.625&quot; ","1000 "," 61.00 "," 57.00 ","63.00","59.00"
"21","CSP103R ","Red ","0.187&quot; ","0.344&quot; ","0.625&quot; ","1000 "," 61.00 "," 57.00 ","63.00","59.00"
"22","CSP103XL","Clear","0.187&quot;","0.344&quot;","1.000&quot;","1000"," 76.00"," 70.00","79.00","72.00"
"1","CSP375XL ","Clear ","0.125&quot; ","0.375&quot; ","1.250&quot; ","100 "," 22.00 "," 20.00 ","23.00","21.00"
"2","CSP500XL ","Clear ","0.125&quot; ","0.500&quot; ","2.000&quot; ","100 "," 33.00 "," 27.00 ","34.00","28.00"
"3","CSP394XL ","Clear ","0.187&quot; ","0.406&quot; ","1.875&quot; ","100 "," 35.00 "," 33.00 ","36.00","34.00"
"4","CSP505XL ","Clear ","0.187&quot; ","0.469&quot; ","2.250&quot; ","100 "," 47.00 "," 41.00 ","49.00","42.00"
"5","CSP104 ","Clear ","0.250&quot; ","0.375&quot; ","0.750&quot; ","100 "," 13.00 "," 11.00 ","13.50","11.50"
"6","CSP372XL ","Clear ","0.250&quot; ","0.380&quot; ","1.000&quot; ","100 "," 17.00 "," 13.00 ","17.50","13.50"
"7","CSP104Y ","Yellow ","0.250&quot; ","0.375&quot; ","0.750&quot; ","100 "," 13.00 "," 11.00 ","13.50","11.50"
"8","CSP104XL ","Clear ","0.250&quot; ","0.438&quot; ","1.000&quot; ","100 "," 14.00 "," 12.00 ","14.50","12.50"
"9","CSP104XLR ","Red ","0.250&quot; ","0.438&quot; ","1.000&quot; ","100 "," 14.00 "," 12.00 ","14.50","12.50"
"10","CSP105 ","Clear ","0.250&quot; ","0.375&quot; ","0.500&quot; ","100 "," 16.00 "," 14.00 ","16.50","14.50"
"11","CSP105W ","White ","0.250&quot; ","0.375&quot; ","0.500&quot; ","100 "," 16.00 "," 14.00 ","16.50","14.50"
"12","CSP000XL ","Clear ","0.312&quot; ","0.500&quot; ","1.000&quot; ","100 "," 16.00 "," 15.00 ","16.50","15.50"
"13","CSP000XLP ","Pink ","0.312&quot; ","0.500&quot; ","1.000&quot; ","100 "," 16.00 "," 15.00 ","16.50","15.50"
"14","CSP106 ","Clear ","0.344&quot; ","0.438&quot; ","0.688&quot; ","100 "," 14.00 "," 13.00 ","14.50","13.50"
"15","CSP106B ","Blue ","0.344&quot; ","0.438&quot; ","0.688&quot; ","100 "," 14.00 "," 13.00 ","14.50","13.50"
"16","CSP106XL ","Clear ","0.438&quot; ","0.688&quot; ","1.000&quot; ","100 "," 16.00 "," 15.00 ","16.50","15.50"
"17","CSP000 ","Clear ","0.344&quot; ","0.469&quot; ","0.719&quot; ","100 "," 17.00 "," 16.00 ","17.50","16.50"
"18","CSP107 ","Clear ","0.375&quot; ","0.562&quot; ","1.000&quot; ","100 "," 19.00 "," 18.00 ","20.00","19.00"
"19","CSP107Y ","Yellow ","0.375&quot; ","0.562&quot; ","1.000&quot; ","100 "," 19.00 "," 18.00 ","20.00","19.00"
"20","CSP107XL ","Clear ","0.313&quot; ","0.556&quot; ","1.150&quot; ","100 "," 22.00 "," 21.00 ","23.00","22.00"
"21","CSP00 ","Clear ","0.406&quot; ","0.594&quot; ","0.968&quot; ","100 "," 18.00 "," 17.00 ","18.50","17.50"
"22","CSP00R ","Red ","0.406&quot; ","0.594&quot; ","0.968&quot; ","100 "," 18.00 "," 17.00 ","18.50","17.50"
"23","CSP108 ","Clear ","0.438&quot; ","0.625&quot; ","0.812&quot; ","100 "," 37.00 "," 33.00 ","38.00","34.00"
"24","CSP108G ","Grey ","0.438&quot; ","0.625&quot; ","0.812&quot; ","100 "," 37.00 "," 33.00 ","38.00","34.00"
"25","CSP0 ","Clear ","0.500&quot; ","0.656&quot; ","1.000&quot; ","100 "," 29.00 "," 24.00 ","30.00","25.00"
"26","CSP0P ","Pink ","0.500&quot; ","0.656&quot; ","1.000&quot; ","100 "," 29.00 "," 24.00 ","30.00","25.00"
"27","CSP1 ","Clear ","0.562&quot; ","0.750&quot; ","1.000&quot; ","100 "," 31.00 "," 28.00 ","32.00","29.00"
"28","CSP1BL ","Black ","0.562&quot; ","0.750&quot; ","1.000&quot; ","100 "," 31.00 "," 28.00 ","32.00","29.00"
"29","CSP2 ","Clear ","0.625&quot; ","0.781&quot; ","1.000&quot; ","100 "," 43.00 "," 38.00 ","45.00","39.00"
"30","CSP2R ","Red ","0.625&quot; ","0.781&quot; ","1.000&quot; ","100 "," 43.00 "," 38.00 ","45.00","39.00"
"31","CSP2.6 ","Clear ","0.650&quot; ","0.700&quot; ","1.000&quot; ","100 "," 49.00 "," 43.00 ","51.00","45.00"
"32","CSP2.7 ","Clear ","0.700&quot; ","0.825&quot; ","1.000&quot; ","100 "," 54.00 "," 50.00 ","56.00","52.00"
"33","CSP108XL ","Clear ","0.625&quot; ","0.812&quot; ","1.000&quot; ","100 "," 47.00 "," 39.00 ","49.00","40.00"
"34","CSP3 ","Clear ","0.719&quot; ","0.938&quot; ","1.000&quot; ","100 "," 55.00 "," 52.00 ","57.00","54.00"
"35","CSP3Y ","Yellow ","0.719&quot; ","0.938&quot; ","1.000&quot; ","100 "," 55.00 "," 52.00 ","57.00","54.00"
"36","CSP109XL ","Clear ","0.750&quot; ","0.938&quot; ","1.000&quot; ","100 "," 57.00 "," 54.00 ","59.00","56.00"
"37","CSP4 ","Clear ","0.781&quot; ","1.000&quot; ","1.000&quot; ","100 "," 58.00 "," 53.00 ","60.00","55.00"
"38","CSP5 ","Clear ","0.906&quot; ","1.062&quot; ","1.000&quot; ","100 "," 63.00 "," 57.00 ","65.00","59.00"
"39","CSP5G ","Green ","0.906&quot; ","1.062&quot; ","1.000&quot; ","100 "," 63.00 "," 57.00 ","65.00","59.00"
"40","CSP5.5 ","Clear ","0.938&quot; ","1.100&quot; ","1.000&quot; ","100 "," 75.00 "," 66.00 ","78.00","68.00"
"41","CSP5.5R ","Red ","0.938&quot; ","1.100&quot; ","1.000&quot; ","100 "," 75.00 "," 66.00 ","78.00","68.00"
"42","CSP5.8 ","Clear ","0.945&rdquo; ","1.100&quot; ","2.000&quot; ","100 "," 112.00 "," 95.00 ","116.00","98.00"
"43","CSP6 ","Clear ","1.031&rdquo; ","1.250&quot; ","1.000&quot; ","100 "," 75.00 "," 66.00 ","78.00","68.00"
"44","CSP6G ","Grey ","1.031&quot; ","1.250&rdquo; ","1.000&quot; ","100 "," 75.00 "," 66.00 ","78.00","68.00"
"45","CSP6.5 ","Clear ","1.062&quot; ","1.312&rdquo; ","1.000&quot; ","100 "," 94.00 "," 90.00 ","97.00","93.00"
"46","CSP6.5GR","Green","1.062&quot;","1.312&quot;","1.000&quot;","100"," 94.00"," 90.00","97.00","93.00"
"1","CSP7 ","Clear ","1.187&quot; ","1.437&quot; ","1.000&quot; ","Each "," 1.05 "," 0.95 ","1.10","1.00"
"2","CSP7R ","Red ","1.187&quot; ","1.437&quot; ","1.000&quot; ","Each "," 1.05 "," 0.95 ","1.10","1.00"
"3","CSP7.5 ","Clear ","1.250&quot; ","1.531&quot; ","1.000&quot; ","Each "," 1.55 "," 1.45 ","1.60","1.50"
"4","CSP8 ","Clear ","1.312&quot; ","1.625&quot; ","1.000&quot; ","Each "," 1.35 "," 1.25 ","1.40","1.30"
"5","CSP8.5 ","Clear ","1.406&quot; ","1.687&quot; ","1.000&quot; ","Each "," 2.20 "," 1.85 ","2.30","1.95"
"6","CSP9 ","Clear ","1.468&quot; ","1.750&quot; ","1.000&quot; ","Each "," 1.80 "," 1.65 ","1.85","1.70"
"7","CSP9R ","Red ","1.468&quot; ","1.750&quot; ","1.000&quot; ","Each "," 1.80 "," 1.65 ","1.85","1.70"
"8","CSP9.5 ","Clear ","1.500&quot; ","1.812&quot; ","1.000&quot; ","Each "," 2.50 "," 2.30 ","2.60","2.40"
"9","CSP10 ","Clear ","1.625&quot; ","1.968&quot; ","1.000&quot; ","Each "," 2.10 "," 1.80 ","2.20","1.90"
"10","CSP10.5","Clear","1.750&quot;","2.062&quot;","1.000&quot;","Each"," 3.00"," 2.65","3.10","2.75"
"1","CSP11 ","Clear ","1.875&quot;","2.203&quot; ","1.000&quot; ","Each "," 3.10"," 2.35","3.20","2.45"
"2","CSP11B ","Blue ","1.875&quot;","2.203&quot; ","1.000&quot; ","Each "," 3.10 "," 2.35 ","3.20","2.45"
"3","CSP11.5 ","Clear ","1.968&quot; ","2.468&quot; ","1.000&quot; ","Each "," 3.35 "," 2.60 ","3.45","2.70"
"4","CSP11.7 ","Clear ","1.968&quot; ","2.875&quot; ","1.000&quot; ","Each "," 3.35 "," 2.60 ","3.45","2.70"
"5","CSP12 ","Clear ","2.125&quot; ","2.500&quot; ","1.000&quot; ","Each "," 3.60 "," 2.85 ","3.70","2.95"
"6","CSP13 ","Clear ","2.281&quot; ","2.687&quot; ","1.000&quot; ","Each "," 4.15 "," 3.40 ","4.30","3.55"
"7","CSP13.5 ","Clear ","2.437&quot; ","2.968&quot; ","1.375&quot; ","Each "," 5.95 "," 4.65 ","6.20","4.90"
"8","CSP13.8 ","Clear ","2.750&quot; ","3.250&quot; ","1.375&quot; ","Each "," 10.50 "," 9.75 ","11.00","10.25"
"9","CSP14 ","Clear ","3.000&quot; ","3.500&quot; ","1.500&quot; ","Each "," 11.00 "," 9.00 ","11.50","9.50"
"10","CSP14.5 ","Clear ","3.125&quot; ","3.625&quot; ","1.500&quot; ","Each "," 18.50 "," 16.00 ","19.50","17.00"
"11","CSP15 ","Clear ","3.250&quot; ","4.000&quot; ","1.500&quot; ","Each "," 19.50 "," 16.00 ","20.50","17.00"
"12","CSP16","Clear","3.500&quot;","5.000&quot;","2.000&quot;","Each"," 25.00"," 23.00","26.00","24.00"
"1","CST0024 ","0.024&#733; ","0.079&#733; "," 37.00 "," 31.00 ","38.00","32.00"
"2","CST0040 ","0.040&#733; ","0.165&#733; "," 40.00 "," 33.00 ","41.00","34.00"
"3","CST0040T ","0.040&#733; ","0.102&#733; "," 39.00 "," 33.00 ","40.00","34.00"
"4","CST0062 ","0.062&#733; ","0.187&#733; "," 47.00 "," 36.00 ","49.00","37.00"
"5","CST0062T ","0.062&#733; ","0.125&#733; "," 44.00 "," 36.00 ","46.00","37.00"
"6","CST0080 ","0.080&#733; ","0.205&#733; "," 49.00 "," 40.00 ","51.00","41.00"
"7","CST0080T ","0.080&#733; ","0.142&#733; "," 48.00 "," 40.00 ","50.00","41.00"
"8","CST0093 ","0.093&#733; ","0.218&#733; "," 52.00 "," 45.00 ","54.00","47.00"
"9","CST0093T ","0.093&#733; ","0.155&#733; "," 51.00 "," 45.00 ","53.00","47.00"
"10","CST0109 ","0.109&#733; ","0.234&#733; "," 54.00 "," 48.00 ","56.00","50.00"
"11","CST0109T ","0.109&#733; ","0.171&#733; "," 53.00 "," 48.00 ","55.00","50.00"
"12","CST0125 ","0.125&#733; ","0.250&#733; "," 56.00 "," 50.00 ","58.00","52.00"
"13","CST0125T ","0.125&#733; ","0.187&#733; "," 55.00 "," 50.00 ","57.00","52.00"
"14","CST0140 ","0.140&#733; ","0.265&#733; "," 58.00 "," 52.00 ","60.00","54.00"
"15","CST0140T ","0.140&#733; ","0.202&#733; "," 57.00 "," 52.00 ","59.00","54.00"
"16","CST0156 ","0.156&#733; ","0.281&#733; "," 60.00 "," 54.00 ","62.00","56.00"
"17","CST0156T ","0.156&#733; ","0.218&#733; "," 59.00 "," 54.00 ","61.00","56.00"
"18","CST0172 ","0.172&#733; ","0.297&#733; "," 63.00 "," 56.00 ","65.00","58.00"
"19","CST0172T ","0.172&#733; ","0.234&#733; "," 62.00 "," 56.00 ","64.00","58.00"
"20","CST0187 ","0.187&#733; ","0.312&#733; "," 63.00 "," 57.00 ","65.00","59.00"
"21","CST0187T ","0.187&#733; ","0.249&#733; "," 62.00 "," 57.00 ","64.00","59.00"
"22","CST0203 ","0.203&#733; ","0.327&#733; "," 65.00 "," 58.00 ","67.00","60.00"
"23","CST0203T ","0.203&#733; ","0.265&#733; "," 63.00 "," 58.00 ","65.00","60.00"
"24","CST0218 ","0.218&#733; ","0.343&#733; "," 68.00 "," 60.00 ","70.00","62.00"
"25","CST0218T ","0.218&#733; ","0.280&#733; "," 67.00 "," 60.00 ","69.00","62.00"
"26","CST0234 ","0.234&#733; ","0.359&#733; "," 70.00 "," 61.00 ","72.00","63.00"
"27","CST0234T ","0.234&#733; ","0.296&#733; "," 69.00 "," 61.00 ","71.00","63.00"
"28","CST0250 ","0.250&#733; ","0.375&#733; "," 73.00 "," 63.00 ","76.00","65.00"
"29","CST0250T ","0.250&#733; ","0.312&#733; "," 72.00 "," 63.00 ","75.00","65.00"
"30","CST0281 ","0.281&#733; ","0.406&#733; "," 75.00 "," 67.00 ","78.00","69.00"
"31","CST0281T ","0.281&#733; ","0.343&#733; "," 74.00 "," 67.00 ","77.00","69.00"
"32","CST0312 ","0.312&#733; ","0.437&#733; "," 78.00 "," 69.00 ","81.00","71.00"
"33","CST0312T ","0.312&#733; ","0.374&#733; "," 77.00 "," 69.00 ","80.00","71.00"
"34","CST0343 ","0.343&#733; ","0.468&#733; "," 80.00 "," 72.00 ","83.00","75.00"
"35","CST0343T ","0.343&#733; ","0.405&#733; "," 79.00 "," 72.00 ","82.00","75.00"
"36","CST0375 ","0.375&#733; ","0.500&#733; "," 84.00 "," 74.00 ","87.00","77.00"
"37","CST0375T ","0.375&#733; ","0.437&#733; "," 83.00 "," 74.00 ","86.00","77.00"
"38","CST0406 ","0.406&#733; ","0.531&#733; "," 87.00 "," 77.00 ","90.00","80.00"
"39","CST0406T ","0.406&#733; ","0.468&#733; "," 86.00 "," 77.00 ","89.00","80.00"
"40","CST0437 ","0.437&#733; ","0.562&#733; "," 90.00 "," 80.00 ","93.00","83.00"
"41","CST0437T ","0.437&#733; ","0.499&#733; "," 89.00 "," 80.00 ","92.00","83.00"
"42","CST0500 ","0.500&#733; ","0.625&#733; "," 94.00 "," 84.00 ","97.00","87.00"
"43","CST0500T ","0.500&#733; ","0.562&#733; "," 93.00 "," 84.00 ","96.00","87.00"
"44","CST0562","0.562&#733;","0.687&#733;"," 101.00"," 91.00","105.00","94.00"
"1","CST0625  ","0.625&#733;  ","0.750&#733;  "," 61.00  "," 59.00  ","63.00","61.00"
"2","CST0625T  ","0.625&#733;  ","0.687&#733;  "," 61.00  "," 59.00  ","63.00","61.00"
"3","CST0750  ","0.750&#733;  ","0.875&#733;  "," 79.00  "," 74.00  ","82.00","77.00"
"4","CST0750T  ","0.750&#733;  ","0.812&#733;  "," 78.00  "," 74.00  ","81.00","77.00"
"5","CST0875  ","0.875&#733;  ","1.000&#733;  "," 121.00  "," 112.00  ","125.00","116.00"
"6","CST0875T  ","0.875&#733;  ","0.937&#733;  "," 120.00  "," 112.00  ","124.00","116.00"
"7","CST0937  ","0.937&#733;  ","1.062&#733;  "," 130.00  "," 117.00  ","135.00","121.00"
"8","CST1000  ","1.000&#733;  ","1.125&#733;  "," 137.00  "," 122.00  ","142.00","126.00"
"9","CST1000T  ","1.000&#733;  ","1.062&#733;  "," 136.00  "," 122.00  ","141.00","126.00"
"10","CST1125  ","1.125&#733;  ","1.250&#733;  "," 146.00  "," 131.00  ","151.00","136.00"
"11","CST1250  ","1.250&#733;  ","1.375&#733;  "," 160.00  "," 137.00  ","166.00","142.00"
"12","CST1250T  ","1.250&#733;  ","1.312&#733;  "," 159.00  "," 137.00  ","165.00","142.00"
"13","CST1375  ","1.375&#733;  ","1.500&#733;  "," 170.00  "," 145.00  ","176.00","150.00"
"14","CST1500  ","1.500&#733;  ","1.625&#733;  "," 181.00  "," 153.00  ","187.00","158.00"
"15","CST1500T  ","1.500&#733;  ","1.562&#733;  "," 180.00  "," 153.00  ","186.00","158.00"
"16","CST1625  ","1.625&#733;  ","1.750&#733;  "," 186.00  "," 158.00  ","193.00","164.00"
"17","CST1750  ","1.750&#733;  ","1.875&#733;  "," 193.00  "," 161.00  ","200.00","167.00"
"18","CST1875  ","1.875&#733;  ","2.000&#733;  "," 204.00  "," 168.00  ","211.00","174.00"
"19","CST2000","2.000&#733;","2.125&#733;"," 217.00"," 175.00","225.00","181.00"
"1","CPC400-0250 ","1&frasl;4&#733;&times;72 yds ","144 "," 4.60 "," 4.10 ","4.75","4.25"
"2","CPC400-0375 ","3&frasl;8&#733;&times;72 yds ","96 "," 4.80"," 4.30 ","5.00","4.50"
"3","CPC400-0500 ","1&frasl;2&#733;&times;72 yds ","72 "," 5.35 "," 4.60 ","5.55","4.80"
"4","CPC400-0625 ","5&frasl;8&#733;&times;72 yds ","60 "," 6.40 "," 5.80 ","6.70","6.00"
"5","CPC400-0750 ","3&frasl;4&#733;&times;72 yds ","48 "," 7.50 "," 6.90 ","7.75","7.25"
"6","CPC400-1000 ","1&#733;&times;72 yds ","36 "," 9.60 "," 8.90 ","10.00","9.25"
"7","CPC400-1250 ","1-1&frasl;4&#733;&times;72 yds ","32 "," 13.00 "," 12.50 ","13.50","13.00"
"8","CPC400-1500 ","1-1&frasl;2&#733;&times;72 yds ","24 "," 14.50 "," 13.50 ","15.00","14.00"
"9","CPC400-2000 ","2&#733;&times;72 yds ","24 "," 19.75 "," 18.25 ","20.50","19.00"
"10","CPC400-2500 ","2-1&frasl;2&#733;&times;72 yds ","12 "," 25.00 "," 23.00 ","26.00","24.00"
"11","CPC400-3000 ","3&#733;&times;72 yds ","12 "," 29.00 "," 27.00 ","30.00","28.00"
"12","CPC400-3500 ","3-1&frasl;2&#733;&times;72 yds ","8 "," 34.00 "," 32.00 ","35.00","33.00"
"13","CPC400-4000 ","4&#733;&times;72 yds ","8 "," 38.00 "," 36.00 ","39.00","37.00"
"14","CPC400-5000 ","5&#733;&times;72 yds ","8 "," 49.00 "," 45.00 ","51.00","47.00"
"15","CPC400-6000 ","6&#733;&times;72 yds ","8 "," 58.00 "," 54.00 ","60.00","56.00"
"16","CPC400-7000 ","7&#733;&times;72 yds ","4 "," 67.00 "," 63.00 ","69.00","65.00"
"17","CPC400-8000 ","8&#733;&times;72 yds ","4 "," 76.00 "," 72.00 ","79.00","75.00"
"18","CPC400-9000 ","9&#733;&times;72 yds ","4 "," 87.00 "," 80.00 ","90.00","83.00"
"19","CPC400-10000 ","10&#733;&times;72 yds ","4 "," 97.00 "," 90.00 ","100.00","93.00"
"20","CPC400-12000 ","12&#733;&times;72 yds ","4 "," 116.00 "," 107.00 ","120.00","111.00"
"21","CPC400-14000 ","14&#733;&times;72 yds ","2 "," 135.00 "," 127.00 ","140.00","131.00"
"22","CPC400-16000 ","16&#733;&times;72 yds ","2 "," 154.00 "," 145.00 ","159.00","150.00"
"23","CPC400-20000 ","20&#733;&times;72 yds ","2 "," 195.00 "," 180.00 ","202.00","186.00"
"24","CPC400-39000","39&#733;&times;72 yds","1"," 377.00"," 377.00","390.00","390.00"
"1","CSP99 ","Clear ","1&frasl;32&#733; ","1&frasl;8&#733; ","5&frasl;8&#733; ","1000 "," 27.00 "," 24.00 ","28.00","25.00"
"2","CSP100GR ","Green ","1&frasl;16&#733; ","1&frasl;8&#733; ","5&frasl;8&#733; ","1000 "," 29.00 "," 27.00 ","30.00","28.00"
"3","CSP101P ","Pink ","1&frasl;16&#733; ","3&frasl;16&#733; ","5&frasl;8&#733; ","1000 "," 33.00 "," 30.00 ","34.00","31.00"
"4","CSP101XLGR ","Green ","1&frasl;16&#733; ","3&frasl;16&#733; ","3&frasl;4&#733; ","1000 "," 37.00 "," 32.00 ","38.00","33.00"
"5","CSP102BL ","Black ","1&frasl;8&#733; ","1&frasl;4&#733; ","3&frasl;4&#733; ","1000 "," 42.00 "," 38.00 ","43.00","39.00"
"6","CSP102XLY ","Yellow ","1&frasl;8&#733; ","1&frasl;4&#733; ","1&#733; ","1000 "," 49.00 "," 47.00 ","51.00","49.00"
"7","CSP103R ","Red ","3&frasl;16&#733; ","11&frasl;32&#733; ","5&frasl;8&#733; ","1000 "," 61.00 "," 57.00 ","63.00","59.00"
"8","CSP103XL","Clear","3&frasl;16&#733;","11&frasl;32&#733;","1&#733;","1000"," 76.00"," 70.00","79.00","72.00"
"1","CSP104Y ","Yellow ","1&frasl;4&#733; ","3&frasl;8&#733; ","3&frasl;4&#733; ","100 "," 13.00 "," 11.00 ","13.50","11.50"
"2","CSP104XLR ","Red ","1&frasl;4&#733; ","7&frasl;16&#733; ","1&#733; ","100 "," 14.00 "," 12.00 ","14.50","12.50"
"3","CSP105W ","White ","1&frasl;4&#733; ","3&frasl;8&#733; ","1&frasl;2&#733; ","100 "," 16.00 "," 14.00 ","16.50","14.50"
